0	2	5	0	0.2687296416938111	0.6166123778501629	0.40513029315960913	0.698371335504886	1000_20240515152544_BOX_1_0_11_blue_tape.png
1	2	5	0	0.43933224755700323	0.606514657980456	0.5761400651465798	0.6882736156351792	1000_20240515152552_BOX_1_0_20_blue_tape.png
2	2	5	0	0.6245928338762216	0.6149837133550489	0.761400651465798	0.6964169381107492	1000_20240515152600_BOX_1_0_30_blue_tape.png
3	2	5	0	0.8163680781758957	0.6563517915309446	0.9531758957654723	0.7381107491856678	1000_20240515152608_BOX_1_0_40_blue_tape.png
4	2	5	0	0.879071661237785	0.6732899022801303	1.015472312703583	0.7547231270358307	1000_20240515152617_BOX_1_0_44_blue_tape.png
5	2	5	0	0.9035016286644951	0.6931596091205212	1.0403094462540716	0.7749185667752443	1000_20240515152625_BOX_1_0_47_blue_tape.png
6	2	5	0	0.16449511400651465	0.611400651465798	0.31596091205211724	0.7006514657980456	1000_20240515152633_BOX_1_0_5_blue_tape.png
7	2	5	0	0.1978827361563518	0.611400651465798	0.3489413680781759	0.7006514657980456	1000_20240515152642_BOX_1_0_8_blue_tape.png
8	2	5	0	0.22068403908794787	0.606514657980456	0.3721498371335505	0.6957654723127036	1000_20240515152652_BOX_1_0_9_blue_tape.png
9	2	5	0	0.24144951140065146	0.611400651465798	0.3929153094462541	0.7006514657980456	1000_20240515152701_BOX_1_0_10_blue_tape.png
10	2	5	2	0.0	0.8247557003257329	0.07125407166123779	0.895114006514658	1000_20240515152710_BOX_1_0_23_gum.png
11	2	5	2	0.11237785016286644	0.7830618892508143	0.19543973941368079	0.8534201954397395	1000_20240515152718_BOX_1_0_33_gum.png
12	2	5	2	0.254071661237785	0.7514657980456027	0.33713355048859933	0.8218241042345277	1000_20240515152729_BOX_1_0_43_gum.png
13	2	5	2	0.40594462540716614	0.7332247557003257	0.48900651465798045	0.8035830618892508	1000_20240515152737_BOX_1_0_53_gum.png
14	2	5	2	0.5582247557003257	0.7498371335504886	0.6502442996742671	0.8201954397394137	1000_20240515152746_BOX_1_0_63_gum.png
